id;Region1;Region2;Region3;Region4;Topic;IndicatorID;IndicatorName;Unit;Y2017;Y2016;Y2015;Y2014;Y2013;Y2012;Y2011;Y2010;Y2009;Y2008;Y2007;Y2006;Region1id;Region2id;Region3id;Region4id;FinalRegionID;Source
6559423;г. Москва;Арбат;;;Население;1410;Число прибывших -- 3-5 -- Мужчины -- в пределах России;человек;;;;;;22;;;;;;;18;6183;;;6183;myData.biz
6559425;г. Москва;Арбат;;;Население;1415;Число прибывших -- 3-5 -- Мужчины -- Внешняя (для региона) миграция;человек;;;;;;22;;;;;;;18;6183;;;6183;myData.biz
6559424;г. Москва;Арбат;;;Население;1412;Число прибывших -- 3-5 -- Мужчины -- межрегиональная;человек;;;;;;22;;;;;;;18;6183;;;6183;myData.biz
6559422;г. Москва;Арбат;;;Население;1409;Число прибывших -- 3-5 -- Мужчины -- Миграция-всего;человек;;;;;;22;;;;;;;18;6183;;;6183;myData.biz
6559573;г. Москва;Арбат;;;Население;1545;Число прибывших -- 35-39 -- Всего -- в пределах России;человек;;131;189;197;156;75;;;;;;;18;6183;;;6183;myData.biz
6559578;г. Москва;Арбат;;;Население;1550;Число прибывших -- 35-39 -- Всего -- Внешняя (для региона) миграция;человек;;133;193;206;165;78;;;;;;;18;6183;;;6183;myData.biz
6559575;г. Москва;Арбат;;;Население;1548;Число прибывших -- 35-39 -- Всего -- международная;человек;;2;4;9;9;3;;;;;;;18;6183;;;6183;myData.biz
6559574;г. Москва;Арбат;;;Население;1547;Число прибывших -- 35-39 -- Всего -- межрегиональная;человек;;131;189;197;156;75;;;;;;;18;6183;;;6183;myData.biz
6559572;г. Москва;Арбат;;;Население;1544;Число прибывших -- 35-39 -- Всего -- Миграция-всего;человек;;133;193;206;165;78;;;;;;;18;6183;;;6183;myData.biz
6559577;г. Москва;Арбат;;;Население;5819;Число прибывших -- 35-39 -- Всего -- с другими зарубежными странами;человек;;1;1;3;3;1;;;;;;;18;6183;;;6183;myData.biz
6559576;г. Москва;Арбат;;;Население;1549;Число прибывших -- 35-39 -- Всего -- со странами СНГ;человек;;1;3;6;6;2;;;;;;;18;6183;;;6183;myData.biz
6559580;г. Москва;Арбат;;;Население;1552;Число прибывших -- 35-39 -- Женщины -- в пределах России;человек;;58;91;80;63;32;;;;;;;18;6183;;;6183;myData.biz
6559585;г. Москва;Арбат;;;Население;1557;Число прибывших -- 35-39 -- Женщины -- Внешняя (для региона) миграция;человек;;60;93;84;67;32;;;;;;;18;6183;;;6183;myData.biz
6559582;г. Москва;Арбат;;;Население;1555;Число прибывших -- 35-39 -- Женщины -- международная;человек;;2;2;4;4;;;;;;;;18;6183;;;6183;myData.biz
6559581;г. Москва;Арбат;;;Население;1554;Число прибывших -- 35-39 -- Женщины -- межрегиональная;человек;;58;91;80;63;32;;;;;;;18;6183;;;6183;myData.biz
6559579;г. Москва;Арбат;;;Население;1551;Число прибывших -- 35-39 -- Женщины -- Миграция-всего;человек;;60;93;84;67;32;;;;;;;18;6183;;;6183;myData.biz
6559584;г. Москва;Арбат;;;Население;6592;Число прибывших -- 35-39 -- Женщины -- с другими зарубежными странами;человек;;1;1;2;;;;;;;;;18;6183;;;6183;myData.biz
6559583;г. Москва;Арбат;;;Население;1556;Число прибывших -- 35-39 -- Женщины -- со странами СНГ;человек;;1;1;2;4;;;;;;;;18;6183;;;6183;myData.biz
6559587;г. Москва;Арбат;;;Население;1559;Число прибывших -- 35-39 -- Мужчины -- в пределах России;человек;;73;98;117;93;43;;;;;;;18;6183;;;6183;myData.biz
6559592;г. Москва;Арбат;;;Население;1564;Число прибывших -- 35-39 -- Мужчины -- Внешняя (для региона) миграция;человек;;73;100;122;98;46;;;;;;;18;6183;;;6183;myData.biz
6559589;г. Москва;Арбат;;;Население;1562;Число прибывших -- 35-39 -- Мужчины -- международная;человек;;;2;5;5;3;;;;;;;18;6183;;;6183;myData.biz
6559588;г. Москва;Арбат;;;Население;1561;Число прибывших -- 35-39 -- Мужчины -- межрегиональная;человек;;73;98;117;93;43;;;;;;;18;6183;;;6183;myData.biz
6559586;г. Москва;Арбат;;;Население;1558;Число прибывших -- 35-39 -- Мужчины -- Миграция-всего;человек;;73;100;122;98;46;;;;;;;18;6183;;;6183;myData.biz
6559591;г. Москва;Арбат;;;Население;5820;Число прибывших -- 35-39 -- Мужчины -- с другими зарубежными странами;человек;;;;1;3;1;;;;;;;18;6183;;;6183;myData.biz
6559590;г. Москва;Арбат;;;Население;1563;Число прибывших -- 35-39 -- Мужчины -- со странами СНГ;человек;;;2;4;2;2;;;;;;;18;6183;;;6183;myData.biz
6559594;г. Москва;Арбат;;;Население;1566;Число прибывших -- 40-44 -- Всего -- в пределах России;человек;;44;83;117;100;44;;;;;;;18;6183;;;6183;myData.biz
6559599;г. Москва;Арбат;;;Население;1572;Число прибывших -- 40-44 -- Всего -- Внешняя (для региона) миграция;человек;;44;85;129;105;51;;;;;;;18;6183;;;6183;myData.biz
6559596;г. Москва;Арбат;;;Население;1569;Число прибывших -- 40-44 -- Всего -- международная;человек;;;2;12;5;7;;;;;;;18;6183;;;6183;myData.biz
6559595;г. Москва;Арбат;;;Население;1568;Число прибывших -- 40-44 -- Всего -- межрегиональная;человек;;44;83;117;100;44;;;;;;;18;6183;;;6183;myData.biz
6559593;г. Москва;Арбат;;;Население;1565;Число прибывших -- 40-44 -- Всего -- Миграция-всего;человек;;44;85;129;105;51;;;;;;;18;6183;;;6183;myData.biz
6559598;г. Москва;Арбат;;;Население;1571;Число прибывших -- 40-44 -- Всего -- с другими зарубежными странами;человек;;;;4;1;1;;;;;;;18;6183;;;6183;myData.biz
6559597;г. Москва;Арбат;;;Население;1570;Число прибывших -- 40-44 -- Всего -- со странами СНГ;человек;;;2;8;4;6;;;;;;;18;6183;;;6183;myData.biz
6559601;г. Москва;Арбат;;;Население;1574;Число прибывших -- 40-44 -- Женщины -- в пределах России;человек;;22;41;53;45;11;;;;;;;18;6183;;;6183;myData.biz
6559606;г. Москва;Арбат;;;Население;1580;Число прибывших -- 40-44 -- Женщины -- Внешняя (для региона) миграция;человек;;22;42;61;48;13;;;;;;;18;6183;;;6183;myData.biz
6559603;г. Москва;Арбат;;;Население;1577;Число прибывших -- 40-44 -- Женщины -- международная;человек;;;1;8;3;2;;;;;;;18;6183;;;6183;myData.biz
6559602;г. Москва;Арбат;;;Население;1576;Число прибывших -- 40-44 -- Женщины -- межрегиональная;человек;;22;41;53;45;11;;;;;;;18;6183;;;6183;myData.biz
6559600;г. Москва;Арбат;;;Население;1573;Число прибывших -- 40-44 -- Женщины -- Миграция-всего;человек;;22;42;61;48;13;;;;;;;18;6183;;;6183;myData.biz
6559605;г. Москва;Арбат;;;Население;1579;Число прибывших -- 40-44 -- Женщины -- с другими зарубежными странами;человек;;;;2;;1;;;;;;;18;6183;;;6183;myData.biz
6559604;г. Москва;Арбат;;;Население;1578;Число прибывших -- 40-44 -- Женщины -- со странами СНГ;человек;;;1;6;3;1;;;;;;;18;6183;;;6183;myData.biz
6559608;г. Москва;Арбат;;;Население;1582;Число прибывших -- 40-44 -- Мужчины -- в пределах России;человек;;22;42;64;55;33;;;;;;;18;6183;;;6183;myData.biz
6559613;г. Москва;Арбат;;;Население;1587;Число прибывших -- 40-44 -- Мужчины -- Внешняя (для региона) миграция;человек;;22;43;68;57;38;;;;;;;18;6183;;;6183;myData.biz
6559610;г. Москва;Арбат;;;Население;1585;Число прибывших -- 40-44 -- Мужчины -- международная;человек;;;1;4;2;5;;;;;;;18;6183;;;6183;myData.biz
6559609;г. Москва;Арбат;;;Население;1584;Число прибывших -- 40-44 -- Мужчины -- межрегиональная;человек;;22;42;64;55;33;;;;;;;18;6183;;;6183;myData.biz
6559607;г. Москва;Арбат;;;Население;1581;Число прибывших -- 40-44 -- Мужчины -- Миграция-всего;человек;;22;43;68;57;38;;;;;;;18;6183;;;6183;myData.biz
6559612;г. Москва;Арбат;;;Население;5821;Число прибывших -- 40-44 -- Мужчины -- с другими зарубежными странами;человек;;;;2;1;;;;;;;;18;6183;;;6183;myData.biz
6559611;г. Москва;Арбат;;;Население;1586;Число прибывших -- 40-44 -- Мужчины -- со странами СНГ;человек;;;1;2;1;5;;;;;;;18;6183;;;6183;myData.biz
